StoryID,StoryText,Primary_Type,Ground_Truth_HasAmbiguity,Ground_Truth_Types,LLM_HasAmbiguity,LLM_Types,LLM_Explanation,Model
US-C2-3590,"As a healthcare provider, I want to update system so that I can improve patient care as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'update' is vague (SemanticAmbiguity), the scope of 'system' is undefined (ScopeAmbiguity), and 'as soon as possible' lacks clear priority (PriorityAmbiguity).",deepseek-chat
US-C4-7081,"As a service representative, I want to process requests so that I can resolve issues as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'process' is vague and undefined; 'resolve issues as soon as possible' lacks clear scope and completion criteria.,deepseek-chat
US-C3-4849,"As a customer, I need to access dashboard so that I can find desired items as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The term 'access dashboard' is vague (how? what features?), and 'find desired items as soon as possible' lacks clear scope and success criteria.",deepseek-chat
US-C4-7392,"As a technician, I would like to pay bill to avoid overage charges as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']","The verb 'pay bill' is vague (who pays, how, which bill?), and 'as soon as possible' lacks clear urgency or deadline.",deepseek-chat
US-C2-2898,"As a medical staff, I want to schedule appointment in order to reduce errors as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The term 'medical staff' is too generic (ActorAmbiguity), 'schedule appointment' lacks detail on how or what type (SemanticAmbiguity), and 'as soon as possible' is vague for priority (PriorityAmbiguity).",deepseek-chat
US-C4-8705,"As a user, I need to upgrade plan so that I can avoid overage charges as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",The verb 'upgrade plan' is vague without specifying how or what options exist; 'user' is too generic without role details; 'as soon as possible' lacks clear priority or deadline.,deepseek-chat
US-C3-4871,"As a shopper, I want to checkout so that I can find desired items as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'checkout' is vague and could mean viewing items or completing purchase; the goal 'find desired items as soon as possible' contradicts typical checkout purpose and lacks clear scope.,deepseek-chat
US-C2-3145,"As a caregiver, I want to view medical records in order to save time as soon as possible",PriorityAmbiguity,True,"['DependencyAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",'View medical records' is vague regarding scope and access level; 'as soon as possible' lacks clear priority definition.,deepseek-chat
US-C2-4106,"As a caregiver, I would like to update system to improve patient care as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'update' is vague (SemanticAmbiguity), the scope of 'system' and 'improve patient care' is unclear (ScopeAmbiguity), and 'as soon as possible' lacks specific urgency (PriorityAmbiguity).",deepseek-chat
US-C7-11623,"As a buyer, I would like to update inventory to complete purchase as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'update inventory' is vague (SemanticAmbiguity), the scope of 'complete purchase' is unclear (ScopeAmbiguity), and 'as soon as possible' lacks specific urgency (PriorityAmbiguity).",deepseek-chat
US-C1-005,"As a investor, I want to manage account so that I can improve security as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The verb 'manage' is vague, 'investor' role is generic, and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C8-12765,"As a engineer, I want to manage operations so that I can ensure quality as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The verb 'manage' is vague, 'operations' lacks clear scope, 'engineer' is an unspecified role, and 'as soon as possible' is an unclear priority.",deepseek-chat
US-C3-6398,"As a store owner, I would like to access dashboard to make informed decisions as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The story is vague about what 'access dashboard' entails (semantic), lacks clear scope or acceptance criteria (scope), and uses 'as soon as possible' without a defined priority (priority).",deepseek-chat
US-C3-5806,"As a seller, I want to process payments in order to complete purchase as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'process payments' is vague and lacks detail on how payments should be handled. The phrase 'detailed specifications and comprehensive requirements' is overly broad and does not define clear scope or acceptance criteria.,deepseek-chat
US-C1-1512,"As a financial advisor, I need to transfer funds so that I can track spending as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",Ambiguities include: 'transfer funds' is vague (what type of transfer?); 'track spending' lacks scope (what details? how comprehensive?); 'as soon as possible' is unclear priority.,deepseek-chat
US-C8-12673,"As a engineer, I want to inspect products so that I can reduce downtime as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",The verb 'inspect' is vague without specifying methods or criteria; 'engineer' is too generic without role clarification; 'as soon as possible' lacks clear priority or deadline.,deepseek-chat
US-C5-9769,"As a investor, I need to schedule appointment so I can save time as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","Ambiguities include: 'schedule appointment' is vague (what type, with whom?), 'investor' role is generic, and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C2-3245,"As a healthcare provider, I would like to handle patient care to improve patient care as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'handle' is vague, the scope of 'patient care' is undefined, and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C4-7353,"As a network admin, I need to handle network issues so that I can resolve issues as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and lacks specific actions; 'network issues' is too broad without defined scope or resolution criteria.,deepseek-chat
US-C4-7615,"As a user, I want to report outage so that I can optimize performance as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'report outage' is vague (how, to whom?), scope of 'optimize performance' is unclear, and 'user' role is generic.",deepseek-chat
US-C6-10593,"As a caregiver, I would like to update patient info to improve patient care as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","Ambiguities detected: 'update patient info' is vague (SemanticAmbiguity), scope of 'patient info' is unclear (ScopeAmbiguity), and 'as soon as possible' lacks specific urgency (PriorityAmbiguity).",deepseek-chat
US-C4-8701,"As a network admin, I want to troubleshoot connection in order to reduce costs as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'troubleshoot' is vague without specifying methods or tools; 'connection' lacks scope (which connections, what systems?); 'as soon as possible' is an unclear priority without concrete timing.",deepseek-chat
US-C2-2498,"As a nurse, I want to generate lab report so that I can improve patient care as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'generate' is vague—it's unclear if the nurse creates, prints, or retrieves the report. The scope is ambiguous—what data is included, and what defines 'improve patient care'?",deepseek-chat
US-C3-5176,"As a user, I want to handle orders in order to complete purchase as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The verb 'handle' is vague, 'user' is too generic, and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C1-1199,"As a investor, I need to access system so I can meet financial goals as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'ScopeAmbiguity']","Ambiguous terms: 'access system' is vague (what actions?), 'investor' role is generic, 'meet financial goals' lacks scope and completeness criteria.",deepseek-chat
US-C2-2500,"As a user, I would like to handle patient care to save time as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",'Handle patient care' is vague and lacks specific actions; scope of 'patient care' is undefined; 'as soon as possible' is an unclear priority.,deepseek-chat
US-C6-11261,"As a medical staff, I need to process medical information so that I can ensure compliance as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","'Process medical information' is vague (SemanticAmbiguity), 'medical staff' is too generic (ActorAmbiguity), scope of compliance is undefined (ScopeAmbiguity), and 'as soon as possible' lacks clear priority (PriorityAmbiguity).",deepseek-chat
US-C1-589,"As a user, I need to download statements so that I can comply with regulations as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,"['ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",Phrases like 'detailed specifications' and 'comprehensive requirements' are vague; 'as soon as possible' lacks clear urgency; scope of 'statements' and compliance criteria are undefined.,deepseek-chat
US-C2-3595,"As a healthcare provider, I want to generate lab report so that I can reduce errors as soon as possible",PriorityAmbiguity,True,"['DependencyAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","Ambiguities include: 'generate lab report' is vague (format, content, process unclear); scope lacks completeness criteria; 'as soon as possible' is an unclear priority.",deepseek-chat
US-C1-2065,"As a account holder, I want to update information in order to track spending as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","Ambiguities detected: 'update information' is vague (SemanticAmbiguity), 'account holder' is generic (ActorAmbiguity), and 'as soon as possible' lacks clear priority (PriorityAmbiguity).",deepseek-chat
